bvn,year_month,total_inflows,total_outflows,num_inflow_txns,num_outflow_txns,spending_ratio,net_cashflow,state_of_residence,top_spend_category,state_avg_spending_ratio
20000035974,2025-06,0.0,13233.0,0,1,,-13233.0,Adamawa,Food,0.0
20000035974,2025-08,118335.0,0.0,1,0,0.0,118335.0,Adamawa,,0.0
20000035975,2025-04,84287.0,0.0,1,0,0.0,84287.0,Plateau,,0.0
20000035975,2025-05,0.0,5679.0,0,1,,-5679.0,Plateau,Food,0.0
20000035975,2025-08,0.0,49068.0,0,1,,-49068.0,Plateau,Housing,0.0
20000035976,2025-04,0.0,54120.0,0,1,,-54120.0,Enugu,Transport,0.0
20000035976,2025-05,44885.0,0.0,1,0,0.0,44885.0,Enugu,,0.0
20000035976,2025-11,0.0,11313.0,0,1,,-11313.0,Enugu,Housing,0.0
20000035977,2025-06,0.0,305280.0,0,1,,-305280.0,Kebbi,Food,0.0
20000035977,2025-10,966096.0,0.0,1,0,0.0,966096.0,Kebbi,,0.0
20000035977,2025-11,0.0,226326.0,0,1,,-226326.0,Kebbi,Transport,0.0
20000035978,2025-06,0.0,37095.0,0,1,,-37095.0,Enugu,Housing,0.0
20000035978,2025-11,622004.0,0.0,1,0,0.0,622004.0,Enugu,,0.0
20000035978,2025-12,0.0,169159.0,0,1,,-169159.0,Enugu,Restaurant,0.0
20000035979,2025-02,0.0,21583.0,0,1,,-21583.0,Kebbi,Housing,0.0
20000035979,2025-08,25311.0,0.0,1,0,0.0,25311.0,Kebbi,,0.0
20000035979,2025-12,0.0,21091.0,0,1,,-21091.0,Kebbi,Education,0.0
20000035980,2025-06,600376.0,0.0,1,0,0.0,600376.0,Edo,,0.0
20000035980,2025-09,0.0,563230.0,0,1,,-563230.0,Edo,Food,0.0
20000035980,2025-12,0.0,168761.0,0,1,,-168761.0,Edo,Clothing,0.0
20000035981,2025-02,856505.0,0.0,1,0,0.0,856505.0,Kebbi,,0.0
20000035981,2025-03,0.0,151756.0,0,1,,-151756.0,Kebbi,Utilities,0.0
20000035981,2025-09,0.0,93346.0,0,1,,-93346.0,Kebbi,Transport,0.0
20000035982,2025-04,0.0,61555.0,0,1,,-61555.0,Niger,Debt,0.0
20000035982,2025-05,87465.0,0.0,1,0,0.0,87465.0,Niger,,0.0
20000035982,2025-09,0.0,45642.0,0,1,,-45642.0,Niger,Transport,0.0
20000035983,2025-02,354344.0,0.0,1,0,0.0,354344.0,Zamfara,,0.0
20000035983,2025-04,0.0,55983.0,0,1,,-55983.0,Zamfara,Transfers,0.0
20000035983,2025-05,0.0,82112.0,0,1,,-82112.0,Zamfara,Housing,0.0
20000035984,2025-03,0.0,100654.0,0,1,,-100654.0,Kwara,Healthcare,0.0
20000035984,2025-07,0.0,30362.0,0,1,,-30362.0,Kwara,Education,0.0
20000035984,2025-12,115415.0,0.0,1,0,0.0,115415.0,Kwara,,0.0
20000035985,2025-05,0.0,166466.0,0,1,,-166466.0,Bauchi,Utilities,0.0
20000035985,2025-06,269021.0,0.0,1,0,0.0,269021.0,Bauchi,,0.0
20000035985,2025-11,0.0,104202.0,0,1,,-104202.0,Bauchi,Debt,0.0
20000035986,2025-07,0.0,281477.0,0,1,,-281477.0,Kwara,Restaurant,0.0
20000035986,2025-08,504730.0,0.0,1,0,0.0,504730.0,Kwara,,0.0
20000035986,2025-10,0.0,111271.0,0,1,,-111271.0,Kwara,Healthcare,0.0
20000035987,2025-02,0.0,310131.0,0,1,,-310131.0,Nasarawa,Debt,0.0
20000035987,2025-09,389581.0,0.0,1,0,0.0,389581.0,Nasarawa,,0.0
20000035987,2025-11,0.0,298492.0,0,1,,-298492.0,Nasarawa,Restaurant,0.0
20000035988,2025-02,102695.0,0.0,1,0,0.0,102695.0,Delta,,0.0
20000035988,2025-05,0.0,27287.0,0,1,,-27287.0,Delta,Education,0.0
20000035988,2025-11,0.0,20454.0,0,1,,-20454.0,Delta,Food,0.0
20000035989,2025-02,0.0,2355.0,0,1,,-2355.0,Kaduna,Education,0.0
20000035989,2025-06,90814.0,0.0,1,0,0.0,90814.0,Kaduna,,0.0
20000035989,2025-08,0.0,22696.0,0,1,,-22696.0,Kaduna,Insurance,0.0
20000035990,2025-03,0.0,127660.0,0,1,,-127660.0,Kogi,Housing,0.0
20000035990,2025-08,427028.0,0.0,1,0,0.0,427028.0,Kogi,,0.0
20000035990,2025-12,0.0,318955.0,0,1,,-318955.0,Kogi,Healthcare,0.0
20000035991,2025-07,0.0,102117.0,0,1,,-102117.0,FCT,Insurance,0.0
20000035991,2025-08,515300.0,0.0,1,0,0.0,515300.0,FCT,,0.0
20000035991,2025-10,0.0,109372.0,0,1,,-109372.0,FCT,Education,0.0
20000035992,2025-03,0.0,16260.0,0,1,,-16260.0,Nasarawa,Food,0.0
20000035992,2025-05,31577.0,0.0,1,0,0.0,31577.0,Nasarawa,,0.0
20000035992,2025-07,0.0,18713.0,0,1,,-18713.0,Nasarawa,Utilities,0.0
20000035993,2025-02,78479.0,0.0,1,0,0.0,78479.0,Zamfara,,0.0
20000035993,2025-08,0.0,63905.0,0,1,,-63905.0,Zamfara,Utilities,0.0
20000035993,2025-09,0.0,81429.0,0,1,,-81429.0,Zamfara,Debt,0.0
20000035994,2025-03,142350.0,0.0,1,0,0.0,142350.0,Delta,,0.0
20000035994,2025-08,0.0,349463.0,0,1,,-349463.0,Delta,Transport,0.0
20000035994,2025-10,0.0,565263.0,0,1,,-565263.0,Delta,Housing,0.0
20000035995,2025-02,0.0,304714.0,0,1,,-304714.0,Benue,Entertainment,0.0
20000035995,2025-11,694950.0,0.0,1,0,0.0,694950.0,Benue,,0.0
20000035995,2026-01,0.0,396127.0,0,1,,-396127.0,Benue,Restaurant,0.0
20000035996,2025-04,219441.0,0.0,1,0,0.0,219441.0,Katsina,,0.0
20000035996,2025-11,0.0,67345.0,0,1,,-67345.0,Katsina,Transport,0.0
20000035996,2025-12,0.0,75338.0,0,1,,-75338.0,Katsina,Debt,0.0
20000035997,2025-03,0.0,37431.0,0,1,,-37431.0,Kaduna,Debt,0.0
20000035997,2025-05,59909.0,0.0,1,0,0.0,59909.0,Kaduna,,0.0
20000035997,2025-09,0.0,29441.0,0,1,,-29441.0,Kaduna,Food,0.0
20000035998,2025-02,0.0,32522.0,0,1,,-32522.0,Jigawa,Housing,0.0
20000035998,2025-10,37499.0,0.0,1,0,0.0,37499.0,Jigawa,,0.0
20000035998,2025-11,0.0,15474.0,0,1,,-15474.0,Jigawa,Entertainment,0.0
20000035999,2025-09,39084.0,0.0,1,0,0.0,39084.0,Plateau,,0.0
20000035999,2025-10,0.0,20165.0,0,1,,-20165.0,Plateau,Insurance,0.0
20000035999,2026-01,0.0,8431.0,0,1,,-8431.0,Plateau,Transfers,0.0
20000036000,2025-05,554574.0,0.0,1,0,0.0,554574.0,Zamfara,,0.0
20000036000,2025-08,0.0,92146.0,0,1,,-92146.0,Zamfara,Restaurant,0.0
20000036000,2025-11,0.0,263819.0,0,1,,-263819.0,Zamfara,Insurance,0.0
20000036001,2025-05,51070.0,0.0,1,0,0.0,51070.0,Akwa Ibom,,0.0
20000036001,2025-07,0.0,68094.0,0,1,,-68094.0,Akwa Ibom,Transfers,0.0
20000036001,2025-09,0.0,46549.0,0,1,,-46549.0,Akwa Ibom,Healthcare,0.0
20000036002,2025-02,240653.0,0.0,1,0,0.0,240653.0,FCT,,0.0
20000036002,2025-07,0.0,53579.0,0,1,,-53579.0,FCT,Healthcare,0.0
20000036002,2025-12,0.0,19243.0,0,1,,-19243.0,FCT,Utilities,0.0
20000036003,2025-02,0.0,21700.0,0,1,,-21700.0,Oyo,Transport,0.0
20000036003,2025-09,0.0,119099.0,0,1,,-119099.0,Oyo,Healthcare,0.0
20000036003,2025-11,298755.0,0.0,1,0,0.0,298755.0,Oyo,,0.0
20000036004,2025-06,149442.0,0.0,1,0,0.0,149442.0,Adamawa,,0.0
20000036004,2025-07,0.0,35792.0,0,1,,-35792.0,Adamawa,Transport,0.0
20000036004,2025-09,0.0,58666.0,0,1,,-58666.0,Adamawa,Restaurant,0.0
20000036005,2025-04,0.0,5422.0,0,1,,-5422.0,Gombe,Education,0.0
20000036005,2025-08,119680.0,0.0,1,0,0.0,119680.0,Gombe,,0.0
20000036005,2025-09,0.0,4932.0,0,1,,-4932.0,Gombe,Food,0.0
20000036006,2025-08,0.0,8945.0,0,1,,-8945.0,Cross River,Transport,0.0
20000036006,2025-11,0.0,12773.0,0,1,,-12773.0,Cross River,Restaurant,0.0
20000036006,2026-01,58352.0,0.0,1,0,0.0,58352.0,Cross River,,0.0
20000036007,2025-04,0.0,373124.0,0,1,,-373124.0,Kano,Transfers,0.0
20000036007,2025-08,0.0,183406.0,0,1,,-183406.0,Kano,Transport,0.0
20000036007,2025-09,384688.0,0.0,1,0,0.0,384688.0,Kano,,0.0
20000036008,2025-03,86330.0,0.0,1,0,0.0,86330.0,Yobe,,0.0
20000036008,2025-04,0.0,13796.0,0,1,,-13796.0,Yobe,Transport,0.0
20000036008,2025-08,0.0,4353.0,0,1,,-4353.0,Yobe,Food,0.0
20000036009,2025-02,0.0,138340.0,0,1,,-138340.0,Gombe,Utilities,0.0
20000036009,2025-06,0.0,114460.0,0,1,,-114460.0,Gombe,Housing,0.0
20000036009,2025-09,669302.0,0.0,1,0,0.0,669302.0,Gombe,,0.0
20000036010,2025-06,0.0,24427.0,0,1,,-24427.0,Borno,Food,0.0
20000036010,2025-10,858123.0,0.0,1,0,0.0,858123.0,Borno,,0.0
20000036010,2025-11,0.0,259709.0,0,1,,-259709.0,Borno,Utilities,0.0
20000036011,2025-05,149916.0,0.0,1,0,0.0,149916.0,Kogi,,0.0
20000036011,2025-07,0.0,125484.0,0,1,,-125484.0,Kogi,Education,0.0
20000036011,2025-10,0.0,84685.0,0,1,,-84685.0,Kogi,Insurance,0.0
20000036012,2025-04,0.0,95329.0,0,1,,-95329.0,Osun,Entertainment,0.0
20000036012,2025-11,621968.0,0.0,1,0,0.0,621968.0,Osun,,0.0
20000036012,2026-01,0.0,96781.0,0,1,,-96781.0,Osun,Education,0.0
20000036013,2025-02,0.0,31965.0,0,1,,-31965.0,Kwara,Food,0.0
20000036013,2025-05,983465.0,0.0,1,0,0.0,983465.0,Kwara,,0.0
20000036013,2025-08,0.0,39569.0,0,1,,-39569.0,Kwara,Transport,0.0
20000036014,2025-06,0.0,75612.0,0,1,,-75612.0,Abia,Food,0.0
20000036014,2025-10,0.0,133273.0,0,1,,-133273.0,Abia,Restaurant,0.0
20000036014,2025-11,496293.0,0.0,1,0,0.0,496293.0,Abia,,0.0
20000036015,2025-02,0.0,412199.0,0,1,,-412199.0,Kebbi,Transport,0.0
20000036015,2025-03,0.0,156244.0,0,1,,-156244.0,Kebbi,Clothing,0.0
20000036015,2025-08,223609.0,0.0,1,0,0.0,223609.0,Kebbi,,0.0
20000036016,2025-02,0.0,410061.0,0,1,,-410061.0,Edo,Healthcare,0.0
20000036016,2025-08,0.0,338987.0,0,1,,-338987.0,Edo,Debt,0.0
20000036016,2025-11,427350.0,0.0,1,0,0.0,427350.0,Edo,,0.0
20000036017,2025-04,0.0,58942.0,0,1,,-58942.0,Anambra,Education,0.0
20000036017,2025-08,0.0,35931.0,0,1,,-35931.0,Anambra,Entertainment,0.0
20000036017,2025-09,72721.0,0.0,1,0,0.0,72721.0,Anambra,,0.0
20000036018,2025-05,0.0,98080.0,0,1,,-98080.0,Kebbi,Food,0.0
20000036018,2025-06,384811.0,0.0,1,0,0.0,384811.0,Kebbi,,0.0
20000036018,2025-09,0.0,92522.0,0,1,,-92522.0,Kebbi,Housing,0.0
20000036019,2025-09,0.0,18026.0,0,1,,-18026.0,Osun,Transfers,0.0
20000036019,2025-12,0.0,21557.0,0,1,,-21557.0,Osun,Food,0.0
20000036019,2026-01,118439.0,0.0,1,0,0.0,118439.0,Osun,,0.0
20000036020,2025-04,70395.0,0.0,1,0,0.0,70395.0,Kano,,0.0
20000036020,2025-07,0.0,13111.0,0,1,,-13111.0,Kano,Food,0.0
20000036020,2025-08,0.0,7357.0,0,1,,-7357.0,Kano,Housing,0.0
20000036021,2025-03,94188.0,0.0,1,0,0.0,94188.0,Kaduna,,0.0
20000036021,2025-11,0.0,10494.0,0,1,,-10494.0,Kaduna,Restaurant,0.0
20000036021,2025-12,0.0,23686.0,0,1,,-23686.0,Kaduna,Other_Spend,0.0
20000036022,2025-04,0.0,97178.0,0,1,,-97178.0,Niger,Transport,0.0
20000036022,2025-08,0.0,177906.0,0,1,,-177906.0,Niger,Clothing,0.0
20000036022,2025-12,93785.0,0.0,1,0,0.0,93785.0,Niger,,0.0
20000036023,2025-02,0.0,80590.0,0,1,,-80590.0,Kogi,Food,0.0
20000036023,2025-03,101720.0,0.0,1,0,0.0,101720.0,Kogi,,0.0
20000036023,2025-06,0.0,96612.0,0,1,,-96612.0,Kogi,Transport,0.0
20000036024,2025-04,0.0,35883.0,0,1,,-35883.0,Akwa Ibom,Housing,0.0
20000036024,2025-06,27497.0,0.0,1,0,0.0,27497.0,Akwa Ibom,,0.0
20000036024,2026-01,0.0,17846.0,0,1,,-17846.0,Akwa Ibom,Transport,0.0
20000036025,2025-04,0.0,51363.0,0,1,,-51363.0,Rivers,Housing,0.0
20000036025,2025-06,0.0,47663.0,0,1,,-47663.0,Rivers,Healthcare,0.0
20000036025,2025-11,965878.0,0.0,1,0,0.0,965878.0,Rivers,,0.0
20000036026,2025-07,0.0,73367.0,0,1,,-73367.0,Kebbi,Healthcare,0.0
20000036026,2025-11,0.0,38606.0,0,1,,-38606.0,Kebbi,Transfers,0.0
20000036026,2026-01,62478.0,0.0,1,0,0.0,62478.0,Kebbi,,0.0
20000036027,2025-06,684645.0,0.0,1,0,0.0,684645.0,Akwa Ibom,,0.0
20000036027,2025-07,0.0,286535.0,0,1,,-286535.0,Akwa Ibom,Utilities,0.0
20000036027,2025-09,0.0,81921.0,0,1,,-81921.0,Akwa Ibom,Insurance,0.0
20000036028,2025-02,0.0,733163.0,0,1,,-733163.0,Rivers,Utilities,0.0
20000036028,2025-04,0.0,582740.0,0,1,,-582740.0,Rivers,Food,0.0
20000036028,2025-11,302449.0,0.0,1,0,0.0,302449.0,Rivers,,0.0
20000036029,2025-02,0.0,44461.0,0,1,,-44461.0,Nasarawa,Healthcare,0.0
20000036029,2025-08,75070.0,0.0,1,0,0.0,75070.0,Nasarawa,,0.0
20000036029,2026-01,0.0,8149.0,0,1,,-8149.0,Nasarawa,Debt,0.0
20000036030,2025-02,0.0,334532.0,0,1,,-334532.0,Nasarawa,Food,0.0
20000036030,2025-06,0.0,123489.0,0,1,,-123489.0,Nasarawa,Transport,0.0
20000036030,2025-08,157566.0,0.0,1,0,0.0,157566.0,Nasarawa,,0.0
20000036031,2025-02,951407.0,0.0,1,0,0.0,951407.0,Kwara,,0.0
20000036031,2025-03,0.0,401038.0,0,1,,-401038.0,Kwara,Restaurant,0.0
20000036031,2025-07,0.0,666096.0,0,1,,-666096.0,Kwara,Food,0.0
20000036032,2025-08,82883.0,0.0,1,0,0.0,82883.0,Kogi,,0.0
20000036032,2025-11,0.0,6243.0,0,1,,-6243.0,Kogi,Healthcare,0.0
20000036032,2026-01,0.0,36435.0,0,1,,-36435.0,Kogi,Housing,0.0
20000036033,2025-03,106346.0,0.0,1,0,0.0,106346.0,Kwara,,0.0
20000036033,2025-05,0.0,16001.0,0,1,,-16001.0,Kwara,Food,0.0
20000036033,2025-06,0.0,19338.0,0,1,,-19338.0,Kwara,Debt,0.0
20000036034,2025-05,46004.0,0.0,1,0,0.0,46004.0,Yobe,,0.0
20000036034,2025-10,0.0,5014.0,0,1,,-5014.0,Yobe,Transport,0.0
20000036034,2025-11,0.0,14955.0,0,1,,-14955.0,Yobe,Food,0.0
20000036035,2025-02,0.0,26922.0,0,1,,-26922.0,Kaduna,Housing,0.0
20000036035,2025-03,0.0,83889.0,0,1,,-83889.0,Kaduna,Food,0.0
20000036035,2025-09,39233.0,0.0,1,0,0.0,39233.0,Kaduna,,0.0
20000036036,2025-05,0.0,203220.0,0,1,,-203220.0,Ekiti,Transfers,0.0
20000036036,2025-07,80162.0,0.0,1,0,0.0,80162.0,Ekiti,,0.0
20000036036,2025-08,0.0,27059.0,0,1,,-27059.0,Ekiti,Restaurant,0.0
20000036037,2025-02,66818.0,0.0,1,0,0.0,66818.0,Kano,,0.0
20000036037,2025-03,0.0,5972.0,0,1,,-5972.0,Kano,Transfers,0.0
20000036037,2025-10,0.0,24809.0,0,1,,-24809.0,Kano,Entertainment,0.0
20000036038,2025-03,0.0,199174.0,0,1,,-199174.0,Rivers,Healthcare,0.0
20000036038,2025-04,0.0,159736.0,0,1,,-159736.0,Rivers,Housing,0.0
20000036038,2025-12,970705.0,0.0,1,0,0.0,970705.0,Rivers,,0.0
20000036039,2025-08,811670.0,0.0,1,0,0.0,811670.0,Kogi,,0.0
20000036039,2025-09,0.0,85360.0,0,1,,-85360.0,Kogi,Transport,0.0
20000036039,2025-11,0.0,112004.0,0,1,,-112004.0,Kogi,Food,0.0
20000036040,2025-02,160286.0,0.0,1,0,0.0,160286.0,Jigawa,,0.0
20000036040,2025-10,0.0,28160.0,0,1,,-28160.0,Jigawa,Transport,0.0
20000036040,2026-01,0.0,34409.0,0,1,,-34409.0,Jigawa,Education,0.0
20000036041,2025-07,0.0,86068.0,0,1,,-86068.0,Yobe,Food,0.0
20000036041,2025-09,75933.0,0.0,1,0,0.0,75933.0,Yobe,,0.0
20000036041,2025-11,0.0,66674.0,0,1,,-66674.0,Yobe,Food,0.0
20000036042,2025-04,0.0,40670.0,0,1,,-40670.0,Enugu,Food,0.0
20000036042,2025-10,0.0,8988.0,0,1,,-8988.0,Enugu,Clothing,0.0
20000036042,2025-12,105534.0,0.0,1,0,0.0,105534.0,Enugu,,0.0
20000036043,2025-06,0.0,30209.0,0,1,,-30209.0,Kebbi,Education,0.0
20000036043,2025-07,0.0,50920.0,0,1,,-50920.0,Kebbi,Transport,0.0
20000036043,2025-08,78988.0,0.0,1,0,0.0,78988.0,Kebbi,,0.0
20000036044,2025-03,0.0,16422.0,0,1,,-16422.0,Taraba,Other_Spend,0.0
20000036044,2025-07,0.0,27081.0,0,1,,-27081.0,Taraba,Housing,0.0
20000036044,2025-10,99035.0,0.0,1,0,0.0,99035.0,Taraba,,0.0
20000036045,2025-03,246222.0,0.0,1,0,0.0,246222.0,Ogun,,0.0
20000036045,2025-05,0.0,52879.0,0,1,,-52879.0,Ogun,Transfers,0.0
20000036045,2025-11,0.0,44301.0,0,1,,-44301.0,Ogun,Food,0.0
20000036046,2025-04,0.0,411621.0,0,1,,-411621.0,Sokoto,Restaurant,0.0
20000036046,2025-06,0.0,355668.0,0,1,,-355668.0,Sokoto,Housing,0.0
20000036046,2025-10,344779.0,0.0,1,0,0.0,344779.0,Sokoto,,0.0
20000036047,2025-09,0.0,30898.0,0,1,,-30898.0,FCT,Utilities,0.0
20000036047,2025-10,0.0,14209.0,0,1,,-14209.0,FCT,Healthcare,0.0
20000036047,2025-12,196070.0,0.0,1,0,0.0,196070.0,FCT,,0.0
20000036048,2025-06,0.0,16030.0,0,1,,-16030.0,Sokoto,Clothing,0.0
20000036048,2025-07,29076.0,0.0,1,0,0.0,29076.0,Sokoto,,0.0
20000036048,2025-10,0.0,45029.0,0,1,,-45029.0,Sokoto,Housing,0.0
20000036049,2025-09,0.0,153531.0,0,1,,-153531.0,Jigawa,Transport,0.0
20000036049,2025-10,860023.0,0.0,1,0,0.0,860023.0,Jigawa,,0.0
20000036049,2025-12,0.0,137522.0,0,1,,-137522.0,Jigawa,Transport,0.0
20000036050,2025-04,236185.0,0.0,1,0,0.0,236185.0,Kebbi,,0.0
20000036050,2025-07,0.0,36819.0,0,1,,-36819.0,Kebbi,Restaurant,0.0
20000036050,2026-01,0.0,10062.0,0,1,,-10062.0,Kebbi,Food,0.0
20000036051,2025-04,0.0,68127.0,0,1,,-68127.0,Plateau,Education,0.0
20000036051,2025-07,817815.0,0.0,1,0,0.0,817815.0,Plateau,,0.0
20000036051,2025-12,0.0,314764.0,0,1,,-314764.0,Plateau,Restaurant,0.0
20000036052,2025-10,973336.0,0.0,1,0,0.0,973336.0,Bauchi,,0.0
20000036052,2025-11,0.0,123900.0,0,1,,-123900.0,Bauchi,Debt,0.0
20000036052,2026-01,0.0,121871.0,0,1,,-121871.0,Bauchi,Food,0.0
20000036053,2025-04,0.0,7160.0,0,1,,-7160.0,Kogi,Debt,0.0
20000036053,2025-05,0.0,18403.0,0,1,,-18403.0,Kogi,Healthcare,0.0
20000036053,2025-06,104827.0,0.0,1,0,0.0,104827.0,Kogi,,0.0
20000036054,2025-04,0.0,63641.0,0,1,,-63641.0,Kano,Transfers,0.0
20000036054,2025-08,53890.0,0.0,1,0,0.0,53890.0,Kano,,0.0
20000036054,2025-11,0.0,49193.0,0,1,,-49193.0,Kano,Restaurant,0.0
20000036055,2025-03,93981.0,0.0,1,0,0.0,93981.0,Kogi,,0.0
20000036055,2025-05,0.0,16946.0,0,1,,-16946.0,Kogi,Healthcare,0.0
20000036055,2025-06,0.0,9703.0,0,1,,-9703.0,Kogi,Food,0.0
20000036056,2025-08,0.0,5943.0,0,1,,-5943.0,Taraba,Restaurant,0.0
20000036056,2025-10,0.0,34097.0,0,1,,-34097.0,Taraba,Housing,0.0
20000036056,2025-12,57983.0,0.0,1,0,0.0,57983.0,Taraba,,0.0
20000036057,2025-04,0.0,53299.0,0,1,,-53299.0,Sokoto,Housing,0.0
20000036057,2025-05,0.0,20713.0,0,1,,-20713.0,Sokoto,Food,0.0
20000036057,2025-06,202880.0,0.0,1,0,0.0,202880.0,Sokoto,,0.0
20000036058,2025-03,0.0,18444.0,0,1,,-18444.0,Gombe,Utilities,0.0
20000036058,2025-06,0.0,76095.0,0,1,,-76095.0,Gombe,Utilities,0.0
20000036058,2025-11,161831.0,0.0,1,0,0.0,161831.0,Gombe,,0.0
20000036059,2025-04,553526.0,0.0,1,0,0.0,553526.0,Bayelsa,,0.0
20000036059,2025-05,0.0,100961.0,0,1,,-100961.0,Bayelsa,Food,0.0
20000036059,2025-08,0.0,154461.0,0,1,,-154461.0,Bayelsa,Entertainment,0.0
20000036060,2025-02,0.0,48178.0,0,1,,-48178.0,Abia,Insurance,0.0
20000036060,2025-05,71808.0,0.0,1,0,0.0,71808.0,Abia,,0.0
20000036060,2025-12,0.0,67390.0,0,1,,-67390.0,Abia,Housing,0.0
20000036061,2025-02,0.0,4629.0,0,1,,-4629.0,Taraba,Housing,0.0
20000036061,2025-09,0.0,24676.0,0,1,,-24676.0,Taraba,Transport,0.0
20000036061,2025-10,33535.0,0.0,1,0,0.0,33535.0,Taraba,,0.0
20000036062,2025-05,0.0,11607.0,0,1,,-11607.0,FCT,Restaurant,0.0
20000036062,2025-06,43921.0,0.0,1,0,0.0,43921.0,FCT,,0.0
20000036062,2026-01,0.0,21023.0,0,1,,-21023.0,FCT,Transfers,0.0
20000036063,2025-04,0.0,189080.0,0,1,,-189080.0,Yobe,Transport,0.0
20000036063,2025-07,0.0,113372.0,0,1,,-113372.0,Yobe,Restaurant,0.0
20000036063,2025-09,862190.0,0.0,1,0,0.0,862190.0,Yobe,,0.0
20000036064,2025-04,0.0,140349.0,0,1,,-140349.0,Adamawa,Transfers,0.0
20000036064,2025-06,0.0,345342.0,0,1,,-345342.0,Adamawa,Entertainment,0.0
20000036064,2025-09,93096.0,0.0,1,0,0.0,93096.0,Adamawa,,0.0
20000036065,2025-04,0.0,7960.0,0,1,,-7960.0,Ondo,Housing,0.0
20000036065,2025-08,0.0,10976.0,0,1,,-10976.0,Ondo,Food,0.0
20000036065,2025-12,55419.0,0.0,1,0,0.0,55419.0,Ondo,,0.0
20000036066,2025-06,673219.0,0.0,1,0,0.0,673219.0,Zamfara,,0.0
20000036066,2025-07,0.0,91262.0,0,1,,-91262.0,Zamfara,Food,0.0
20000036066,2025-08,0.0,184620.0,0,1,,-184620.0,Zamfara,Entertainment,0.0
20000036067,2025-03,0.0,27820.0,0,1,,-27820.0,Nasarawa,Food,0.0
20000036067,2025-11,0.0,22782.0,0,1,,-22782.0,Nasarawa,Food,0.0
20000036067,2025-12,46966.0,0.0,1,0,0.0,46966.0,Nasarawa,,0.0
20000036068,2025-03,0.0,211295.0,0,1,,-211295.0,Niger,Food,0.0
20000036068,2025-08,148563.0,0.0,1,0,0.0,148563.0,Niger,,0.0
20000036068,2026-01,0.0,76098.0,0,1,,-76098.0,Niger,Transport,0.0
20000036069,2025-06,0.0,9761.0,0,1,,-9761.0,Gombe,Transfers,0.0
20000036069,2025-10,0.0,18132.0,0,1,,-18132.0,Gombe,Healthcare,0.0
20000036069,2026-01,81385.0,0.0,1,0,0.0,81385.0,Gombe,,0.0
20000036070,2025-02,647047.0,0.0,1,0,0.0,647047.0,Rivers,,0.0
20000036070,2025-10,0.0,303604.0,0,1,,-303604.0,Rivers,Food,0.0
20000036070,2026-01,0.0,48927.0,0,1,,-48927.0,Rivers,Transfers,0.0
20000036071,2025-08,0.0,291726.0,0,1,,-291726.0,Oyo,Transport,0.0
20000036071,2025-09,0.0,295038.0,0,1,,-295038.0,Oyo,Entertainment,0.0
20000036071,2025-11,652567.0,0.0,1,0,0.0,652567.0,Oyo,,0.0
20000036072,2025-07,296061.0,0.0,1,0,0.0,296061.0,Oyo,,0.0
20000036072,2025-11,0.0,212953.0,0,1,,-212953.0,Oyo,Food,0.0
20000036072,2025-12,0.0,93068.0,0,1,,-93068.0,Oyo,Utilities,0.0
20000036073,2025-09,0.0,32654.0,0,1,,-32654.0,Akwa Ibom,Healthcare,0.0
20000036073,2025-10,319678.0,0.0,1,0,0.0,319678.0,Akwa Ibom,,0.0
20000036073,2025-11,0.0,20950.0,0,1,,-20950.0,Akwa Ibom,Food,0.0
20000036074,2025-07,0.0,92225.0,0,1,,-92225.0,Cross River,Transport,0.0
20000036074,2025-10,0.0,481295.0,0,1,,-481295.0,Cross River,Debt,0.0
20000036074,2026-01,395006.0,0.0,1,0,0.0,395006.0,Cross River,,0.0
20000036075,2025-04,0.0,131398.0,0,1,,-131398.0,Benue,Entertainment,0.0
20000036075,2025-08,198479.0,0.0,1,0,0.0,198479.0,Benue,,0.0
20000036075,2025-11,0.0,110099.0,0,1,,-110099.0,Benue,Transfers,0.0
20000036076,2025-07,811016.0,0.0,1,0,0.0,811016.0,Kogi,,0.0
20000036076,2025-08,0.0,224154.0,0,1,,-224154.0,Kogi,Education,0.0
20000036076,2025-12,0.0,150087.0,0,1,,-150087.0,Kogi,Restaurant,0.0
20000036077,2025-02,0.0,23898.0,0,1,,-23898.0,Akwa Ibom,Food,0.0
20000036077,2025-04,0.0,46120.0,0,1,,-46120.0,Akwa Ibom,Transfers,0.0
20000036077,2025-12,36461.0,0.0,1,0,0.0,36461.0,Akwa Ibom,,0.0
20000036078,2025-05,0.0,21772.0,0,1,,-21772.0,FCT,Transport,0.0
20000036078,2025-11,0.0,91342.0,0,1,,-91342.0,FCT,Education,0.0
20000036078,2026-01,383484.0,0.0,1,0,0.0,383484.0,FCT,,0.0
20000036079,2025-04,866233.0,0.0,1,0,0.0,866233.0,Benue,,0.0
20000036079,2025-06,0.0,151702.0,0,1,,-151702.0,Benue,Housing,0.0
20000036079,2025-11,0.0,193862.0,0,1,,-193862.0,Benue,Clothing,0.0
20000036080,2025-05,0.0,91190.0,0,1,,-91190.0,Bauchi,Food,0.0
20000036080,2025-06,0.0,20177.0,0,1,,-20177.0,Bauchi,Utilities,0.0
20000036080,2025-12,163167.0,0.0,1,0,0.0,163167.0,Bauchi,,0.0
20000036081,2025-03,0.0,28309.0,0,1,,-28309.0,Ekiti,Housing,0.0
