account_id,bvn,bank_name,bank_code,account_number,account_type
A311_1,76314577174,GTBank,058,45212076269,savings
A311_2,76314577174,Access Bank,044,40451907440,current
A311_3,76314577174,Union Bank,032,16316482328,savings
A311_4,76314577174,GTBank,058,15144284743,savings
A311_5,76314577174,Access Bank,044,53992816237,current
A312_1,93657615545,First Bank,011,62263755698,current
A312_2,93657615545,First Bank,011,54588837359,savings
A312_3,93657615545,UBA,033,80145768888,current
A313_1,51688497592,Polaris Bank,076,07625781029,current
A313_2,51688497592,Union Bank,032,80930876997,savings
A313_3,51688497592,Polaris Bank,076,84531895270,current
A313_4,51688497592,Access Bank,044,75079083137,savings
A313_5,51688497592,Polaris Bank,076,12509589363,savings
A314_1,24563515120,GTBank,058,43490655522,savings
A314_2,24563515120,First Bank,011,76599843942,current
A314_3,24563515120,Access Bank,044,88241381236,savings
A314_4,24563515120,UBA,033,68941015964,current
A314_5,24563515120,Zenith Bank,057,92532074019,current
A315_1,93838628031,First Bank,011,01449516645,savings
A315_2,93838628031,Union Bank,032,57955042798,savings
A316_1,51589578738,First Bank,011,98997788770,current
A316_2,51589578738,Polaris Bank,076,95795246357,savings
A316_3,51589578738,Polaris Bank,076,47480766191,current
A316_4,51589578738,Union Bank,032,91112102618,savings
A316_5,51589578738,First Bank,011,67340700668,current
A317_1,02292506739,First Bank,011,29413987108,savings
A317_2,02292506739,Zenith Bank,057,10560350300,current
A317_3,02292506739,Polaris Bank,076,46097037387,savings
A317_4,02292506739,GTBank,058,51950460023,savings
A317_5,02292506739,Access Bank,044,04607041153,savings
A318_1,74031182872,Polaris Bank,076,84349123891,current
A318_2,74031182872,Union Bank,032,16032571797,current
A318_3,74031182872,First Bank,011,38741621630,savings
A319_1,40487091983,First Bank,011,63958148977,current
A319_2,40487091983,First Bank,011,25795423005,current
A320_1,40746991028,First Bank,011,75889396879,current
A320_2,40746991028,Polaris Bank,076,55290129421,savings
A321_1,19176783387,GTBank,058,10557911709,savings
A321_2,19176783387,Access Bank,044,37681497557,current
A321_3,19176783387,Zenith Bank,057,76357399985,current
A321_4,19176783387,Access Bank,044,93005852248,savings
A321_5,19176783387,GTBank,058,90083653257,current
A322_1,10686027244,UBA,033,10018787505,savings
A322_2,10686027244,UBA,033,65579181550,current
A322_3,10686027244,Union Bank,032,69473941934,savings
A322_4,10686027244,Polaris Bank,076,21079535696,current
A323_1,30681041040,Polaris Bank,076,71917943162,current
A323_2,30681041040,First Bank,011,07439779230,current
A323_3,30681041040,Zenith Bank,057,68942639102,current
A324_1,47627412544,Zenith Bank,057,93958733641,savings
A324_2,47627412544,Zenith Bank,057,20988455872,current
A324_3,47627412544,First Bank,011,86563091554,current
A324_4,47627412544,Polaris Bank,076,91322078759,savings
A325_1,07427335196,First Bank,011,41554062267,savings
A325_2,07427335196,UBA,033,75285948088,savings
A326_1,11836281814,First Bank,011,83920614869,savings
A326_2,11836281814,Union Bank,032,08002982740,current
A326_3,11836281814,Polaris Bank,076,75078781937,savings
A326_4,11836281814,First Bank,011,72529458960,current
A326_5,11836281814,Zenith Bank,057,33114158474,current
A327_1,50214455748,GTBank,058,24488075673,current
A327_2,50214455748,Polaris Bank,076,49012817231,savings
A327_3,50214455748,First Bank,011,30967582608,current
A327_4,50214455748,GTBank,058,06159969900,savings
A327_5,50214455748,Access Bank,044,88830923996,current
A328_1,81876685285,Zenith Bank,057,88321304385,current
A328_2,81876685285,UBA,033,64728633000,savings
A329_1,82429485493,First Bank,011,99302355323,savings
A329_2,82429485493,Zenith Bank,057,78423174797,current
A330_1,74001405132,Polaris Bank,076,43201488534,savings
A330_2,74001405132,Zenith Bank,057,31127641458,savings
A330_3,74001405132,GTBank,058,44148619879,savings
A331_1,79441625786,UBA,033,20769612409,current
A331_2,79441625786,GTBank,058,42016347584,current
A331_3,79441625786,First Bank,011,31858272848,savings
A331_4,79441625786,Access Bank,044,42019117886,current
A331_5,79441625786,Access Bank,044,41440265125,savings
A332_1,01145281014,GTBank,058,40048029418,savings
A332_2,01145281014,Access Bank,044,86921181932,savings
A332_3,01145281014,Polaris Bank,076,84574255903,current
A332_4,01145281014,First Bank,011,21378516724,savings
A333_1,94508133095,Zenith Bank,057,16324663408,current
A333_2,94508133095,Polaris Bank,076,30797800071,savings
A333_3,94508133095,UBA,033,51797982025,savings
A333_4,94508133095,Zenith Bank,057,51192192013,current
A333_5,94508133095,Polaris Bank,076,39182337824,current
A334_1,62171183140,First Bank,011,70807739669,savings
A334_2,62171183140,Zenith Bank,057,19404520017,current
A334_3,62171183140,Zenith Bank,057,65939013024,savings
A335_1,71494186338,First Bank,011,68931011323,savings
A335_2,71494186338,Zenith Bank,057,32715128549,current
A335_3,71494186338,GTBank,058,62616219528,current
A335_4,71494186338,First Bank,011,75119074043,savings
A335_5,71494186338,UBA,033,98759408914,current
A336_1,92835775859,First Bank,011,15132787051,savings
A336_2,92835775859,Zenith Bank,057,18011766182,savings
A336_3,92835775859,First Bank,011,51786097222,savings
A336_4,92835775859,Polaris Bank,076,57663841328,current
A336_5,92835775859,Access Bank,044,80541420760,savings
A337_1,52751180928,Union Bank,032,40349780983,savings
A337_2,52751180928,GTBank,058,77303414441,savings
A338_1,62814096204,GTBank,058,44633987467,current
A338_2,62814096204,Zenith Bank,057,19888481500,current
A338_3,62814096204,First Bank,011,65160154227,savings
A338_4,62814096204,Zenith Bank,057,23775325918,current
A339_1,73745241470,Polaris Bank,076,49132350752,savings
A339_2,73745241470,Access Bank,044,24386724952,current
A339_3,73745241470,Union Bank,032,07078934881,current
A340_1,74997326587,Polaris Bank,076,30485093743,savings
A340_2,74997326587,UBA,033,22245236604,savings
A340_3,74997326587,UBA,033,51748452005,current
A340_4,74997326587,First Bank,011,35358375261,current
A340_5,74997326587,Zenith Bank,057,90876886511,current
A341_1,06577547031,UBA,033,01857566551,savings
A341_2,06577547031,Union Bank,032,54382844904,current
A341_3,06577547031,Union Bank,032,61512659286,savings
A342_1,93960276403,GTBank,058,25576201867,current
A342_2,93960276403,Access Bank,044,71480692218,savings
A342_3,93960276403,Union Bank,032,16279696009,savings
A342_4,93960276403,Polaris Bank,076,10516082555,savings
A342_5,93960276403,Union Bank,032,44564182257,savings
A343_1,60155356420,Zenith Bank,057,31741558210,savings
A343_2,60155356420,Union Bank,032,94682283663,current
A344_1,80078911825,Polaris Bank,076,95487237092,current
A344_2,80078911825,GTBank,058,38833272768,current
A344_3,80078911825,GTBank,058,72024788518,current
A345_1,92394111438,UBA,033,49891026314,savings
A345_2,92394111438,First Bank,011,04049518399,savings
A345_3,92394111438,UBA,033,57772354954,current
A345_4,92394111438,Polaris Bank,076,41943250988,savings
A346_1,02517094082,GTBank,058,76887521284,savings
A346_2,02517094082,UBA,033,98406436276,savings
A346_3,02517094082,Zenith Bank,057,20671528099,current
A346_4,02517094082,First Bank,011,68629495979,savings
A346_5,02517094082,Zenith Bank,057,68410436064,current
A347_1,59179678029,Access Bank,044,46800411490,current
A347_2,59179678029,Union Bank,032,05691368501,current
A347_3,59179678029,UBA,033,14178838267,current
A348_1,44941299864,Zenith Bank,057,96890691532,current
A348_2,44941299864,UBA,033,12607535070,current
A349_1,27662690440,Zenith Bank,057,35992971056,current
A349_2,27662690440,Access Bank,044,31972385629,savings
A350_1,65031609246,First Bank,011,85507407649,savings
A350_2,65031609246,First Bank,011,06160886980,savings
A350_3,65031609246,GTBank,058,69830555382,savings
A350_4,65031609246,Union Bank,032,16097610296,current
A350_5,65031609246,Access Bank,044,42727905879,savings
A351_1,07278575478,Access Bank,044,02070503890,current
A351_2,07278575478,Zenith Bank,057,50902328315,savings
A351_3,07278575478,Access Bank,044,64865020118,savings
A352_1,61163674345,Union Bank,032,50849996226,savings
A352_2,61163674345,First Bank,011,02566920561,current
A352_3,61163674345,UBA,033,33288734856,savings
A353_1,16063281415,Union Bank,032,17050310466,savings
A353_2,16063281415,GTBank,058,48305531325,current
A353_3,16063281415,Access Bank,044,42797308694,savings
A353_4,16063281415,Union Bank,032,34577965473,current
A353_5,16063281415,First Bank,011,54312874653,savings
A354_1,34799688028,GTBank,058,21866471582,savings
A354_2,34799688028,UBA,033,15121389386,current
A354_3,34799688028,Polaris Bank,076,14291786021,savings
A355_1,29062752226,Zenith Bank,057,88323809356,savings
A355_2,29062752226,Polaris Bank,076,29108792174,savings
A356_1,94429476039,First Bank,011,61536086720,current
A356_2,94429476039,Polaris Bank,076,26847544398,current
A356_3,94429476039,First Bank,011,80071596798,current
A356_4,94429476039,Access Bank,044,97243451996,current
A356_5,94429476039,First Bank,011,78785057456,current
A357_1,80276148217,First Bank,011,95669329206,savings
A357_2,80276148217,Zenith Bank,057,64691989734,savings
A357_3,80276148217,UBA,033,89134548759,savings
A358_1,25543580530,Access Bank,044,99373442738,savings
A358_2,25543580530,Polaris Bank,076,98842805510,current
A358_3,25543580530,Union Bank,032,10397642499,current
A358_4,25543580530,UBA,033,37839142034,current
A359_1,88200321123,Union Bank,032,45452340002,savings
A359_2,88200321123,First Bank,011,06829541730,savings
A359_3,88200321123,Zenith Bank,057,06872607684,current
A359_4,88200321123,Zenith Bank,057,89881295136,savings
A359_5,88200321123,GTBank,058,29437749903,savings
A360_1,56856519072,Union Bank,032,91568481254,current
A360_2,56856519072,Access Bank,044,45469135429,savings
A360_3,56856519072,Polaris Bank,076,25716753591,current
A361_1,16294735771,First Bank,011,04829900897,savings
A361_2,16294735771,Union Bank,032,45213333650,current
A361_3,16294735771,GTBank,058,92416169011,current
A362_1,65087488764,Union Bank,032,43259856042,savings
A362_2,65087488764,UBA,033,30405397618,savings
A362_3,65087488764,UBA,033,55420104023,savings
A362_4,65087488764,First Bank,011,19766308515,current
A362_5,65087488764,Zenith Bank,057,87078080478,savings
A363_1,80527515829,UBA,033,04468789134,current
A363_2,80527515829,Polaris Bank,076,47786813667,current
A363_3,80527515829,First Bank,011,60104682282,current
A363_4,80527515829,UBA,033,35293340911,savings
A364_1,97815437876,Union Bank,032,29863529529,savings
A364_2,97815437876,Polaris Bank,076,84898021324,savings
A364_3,97815437876,Polaris Bank,076,83937196625,savings
A364_4,97815437876,First Bank,011,71833731823,current
A364_5,97815437876,Union Bank,032,87037557042,current
A365_1,78737363206,Access Bank,044,39806456980,current
A365_2,78737363206,Polaris Bank,076,86387256827,savings
A366_1,57146997019,UBA,033,45344013321,savings
A366_2,57146997019,GTBank,058,18169250824,current
A366_3,57146997019,Polaris Bank,076,58460440138,savings
A366_4,57146997019,GTBank,058,20128033381,current
A366_5,57146997019,Access Bank,044,81341257393,current
A367_1,37644820609,Zenith Bank,057,72997925419,savings
A367_2,37644820609,Access Bank,044,53790927634,savings
A367_3,37644820609,First Bank,011,10274553080,savings
A368_1,52464505300,First Bank,011,00244690704,savings
A368_2,52464505300,GTBank,058,64541784581,current
A368_3,52464505300,First Bank,011,86280917001,savings
A369_1,15896366912,First Bank,011,32750948271,savings
A369_2,15896366912,Access Bank,044,82038511310,savings
A369_3,15896366912,First Bank,011,81252516359,savings
A370_1,71728421352,GTBank,058,41108927649,savings
A370_2,71728421352,UBA,033,25636838069,current
A371_1,33827317856,Polaris Bank,076,53249274322,current
A371_2,33827317856,Union Bank,032,16753228794,savings
A371_3,33827317856,GTBank,058,23068641693,savings
A371_4,33827317856,Access Bank,044,92554607352,current
A372_1,52685643290,First Bank,011,84341800544,savings
A372_2,52685643290,First Bank,011,51751993177,current
A373_1,33215818272,First Bank,011,03556916732,current
A373_2,33215818272,Union Bank,032,04906522113,savings
A373_3,33215818272,Union Bank,032,37047525702,current
A373_4,33215818272,UBA,033,92944892728,current
A373_5,33215818272,Union Bank,032,00046099049,savings
A374_1,70381915889,GTBank,058,97289321030,savings
A374_2,70381915889,GTBank,058,65649525034,savings
A375_1,71870698934,Access Bank,044,84639909248,current
A375_2,71870698934,First Bank,011,42462709461,current
A376_1,15221380292,Union Bank,032,39167806270,current
A376_2,15221380292,GTBank,058,55659332592,savings
A376_3,15221380292,First Bank,011,01973499235,savings
A376_4,15221380292,Polaris Bank,076,81601473328,current
A376_5,15221380292,Zenith Bank,057,00299129369,savings
A377_1,27571099450,First Bank,011,71861111102,current
A377_2,27571099450,Access Bank,044,85365020726,savings
A377_3,27571099450,GTBank,058,28112689337,current
A378_1,91659092693,Polaris Bank,076,81289203775,savings
A378_2,91659092693,First Bank,011,92444765166,savings
A378_3,91659092693,Union Bank,032,02395709451,savings
A378_4,91659092693,First Bank,011,08694998453,current
A378_5,91659092693,First Bank,011,59975375257,current
A379_1,64663165000,Polaris Bank,076,03149452803,savings
A379_2,64663165000,GTBank,058,51761632488,savings
A379_3,64663165000,Polaris Bank,076,38021791300,savings
A380_1,41132863348,Polaris Bank,076,27217621206,savings
A380_2,41132863348,Access Bank,044,52291418601,current
A380_3,41132863348,GTBank,058,21113457932,savings
A380_4,41132863348,GTBank,058,83288398791,savings
A380_5,41132863348,Polaris Bank,076,55378014605,savings
A381_1,26446061530,UBA,033,50498107382,savings
A381_2,26446061530,First Bank,011,03647723422,savings
A381_3,26446061530,Zenith Bank,057,71271699694,current
A381_4,26446061530,Access Bank,044,73366700558,current
A382_1,40676126366,UBA,033,13183676324,savings
A382_2,40676126366,GTBank,058,21300743955,savings
A382_3,40676126366,GTBank,058,87014568329,current
A382_4,40676126366,GTBank,058,16264583250,savings
A382_5,40676126366,UBA,033,76033731472,current
A383_1,01129282933,Polaris Bank,076,28231363959,current
A383_2,01129282933,Polaris Bank,076,35318041444,savings
A383_3,01129282933,UBA,033,77652621114,current
A383_4,01129282933,GTBank,058,91724589670,current
A384_1,97483826426,Polaris Bank,076,16869620947,current
A384_2,97483826426,Zenith Bank,057,01668784001,savings
A384_3,97483826426,Union Bank,032,09086291878,savings
A384_4,97483826426,Union Bank,032,27445071954,savings
A384_5,97483826426,Zenith Bank,057,63862988509,current
A385_1,27081670520,Access Bank,044,78650975772,savings
A385_2,27081670520,First Bank,011,00233502356,current
A385_3,27081670520,Access Bank,044,52335160953,current
A385_4,27081670520,Union Bank,032,44850961491,savings
A386_1,41039479154,UBA,033,87839213554,current
A386_2,41039479154,GTBank,058,75299557114,savings
A386_3,41039479154,First Bank,011,09730652456,savings
A387_1,08215294435,First Bank,011,38321284195,current
A387_2,08215294435,Access Bank,044,17048571444,savings
A387_3,08215294435,Zenith Bank,057,17236453060,savings
A387_4,08215294435,First Bank,011,10181222607,current
A388_1,86447879965,Access Bank,044,66522207198,savings
A388_2,86447879965,Access Bank,044,93714261002,savings
A388_3,86447879965,Zenith Bank,057,43264737509,savings
A388_4,86447879965,Access Bank,044,70079400457,current
A388_5,86447879965,First Bank,011,89589235738,savings
A389_1,15402285468,First Bank,011,16415352899,current
A389_2,15402285468,Union Bank,032,62008615606,current
A389_3,15402285468,Polaris Bank,076,73553218467,savings
A390_1,93462578800,First Bank,011,09850592623,savings
A390_2,93462578800,Polaris Bank,076,60702244241,savings
A390_3,93462578800,First Bank,011,58116539734,current
A391_1,78892980969,Polaris Bank,076,05136644867,savings
A391_2,78892980969,GTBank,058,44485481582,savings
A391_3,78892980969,Polaris Bank,076,45630687191,savings
A391_4,78892980969,Polaris Bank,076,14485564399,current
A391_5,78892980969,Union Bank,032,15667902585,savings
A392_1,13444983089,First Bank,011,14873510859,current
A392_2,13444983089,First Bank,011,83050195083,savings
A392_3,13444983089,UBA,033,06256548469,savings
A392_4,13444983089,Union Bank,032,67501830636,current
A393_1,25946391842,GTBank,058,98796428429,current
A393_2,25946391842,First Bank,011,96386873993,current
A393_3,25946391842,Zenith Bank,057,69275426232,savings
A393_4,25946391842,Polaris Bank,076,26896495685,current
A393_5,25946391842,GTBank,058,58696968829,current
A394_1,52064349921,UBA,033,87968007373,savings
A394_2,52064349921,UBA,033,55418011961,savings
A394_3,52064349921,Access Bank,044,64941936969,savings
A395_1,29015336662,Access Bank,044,81426622487,savings
A395_2,29015336662,Access Bank,044,07912309138,current
A396_1,14698365455,Union Bank,032,78653069337,savings
A396_2,14698365455,GTBank,058,66944514220,savings
A396_3,14698365455,Zenith Bank,057,86834781481,current
A396_4,14698365455,Union Bank,032,02196306050,current
A397_1,27263079303,Union Bank,032,28992785593,current
A397_2,27263079303,UBA,033,80211622065,savings
A397_3,27263079303,Access Bank,044,12474460720,current
A398_1,61082246278,Polaris Bank,076,59963730485,current
A398_2,61082246278,UBA,033,16774810538,current
A398_3,61082246278,First Bank,011,46447356442,savings
A398_4,61082246278,First Bank,011,31230907382,current
A398_5,61082246278,GTBank,058,50296813370,savings
A399_1,26724662071,First Bank,011,86408322051,savings
A399_2,26724662071,Union Bank,032,05532051786,savings
A400_1,76282560942,UBA,033,30600401258,savings
A400_2,76282560942,Access Bank,044,76831450177,current
A400_3,76282560942,GTBank,058,73236133864,current
A400_4,76282560942,First Bank,011,04786657823,savings
A401_1,14894203205,Zenith Bank,057,67969378147,savings
A401_2,14894203205,First Bank,011,26047616322,current
A401_3,14894203205,Zenith Bank,057,97292023555,current
A401_4,14894203205,GTBank,058,92572054664,savings
A402_1,60397199561,GTBank,058,39105152110,savings
A402_2,60397199561,First Bank,011,45940834677,current
A402_3,60397199561,GTBank,058,84266018112,current
A403_1,79375519944,Union Bank,032,49841844344,savings
A403_2,79375519944,First Bank,011,08287680596,savings
A403_3,79375519944,Access Bank,044,76009376129,savings
A403_4,79375519944,Zenith Bank,057,41806520836,savings
A403_5,79375519944,GTBank,058,26673753498,savings
A404_1,18926139342,Polaris Bank,076,98888917118,savings
A404_2,18926139342,Union Bank,032,63522875303,savings
A404_3,18926139342,UBA,033,60743639056,current
A404_4,18926139342,Zenith Bank,057,37512757611,current
A405_1,68399450294,First Bank,011,97111182657,savings
A405_2,68399450294,UBA,033,80627430807,current
A405_3,68399450294,UBA,033,22982661287,savings
A406_1,63479174039,Access Bank,044,66010363306,savings
A406_2,63479174039,Access Bank,044,58309701361,savings
A407_1,09233594113,First Bank,011,16877326104,savings
A407_2,09233594113,First Bank,011,51422569241,current
A407_3,09233594113,Zenith Bank,057,46757322719,savings
A407_4,09233594113,Zenith Bank,057,53428081759,current
A408_1,68988249843,Access Bank,044,07731549976,current
A408_2,68988249843,First Bank,011,65445544178,savings
A408_3,68988249843,Polaris Bank,076,88408690925,current
A408_4,68988249843,Zenith Bank,057,13847035596,current
A408_5,68988249843,Polaris Bank,076,42571229664,current
A409_1,09939674772,Union Bank,032,75881983962,current
A409_2,09939674772,Zenith Bank,057,89413857672,current
A409_3,09939674772,Polaris Bank,076,57450333080,savings
A409_4,09939674772,Polaris Bank,076,81533962765,current
A410_1,18745702319,UBA,033,73721091360,savings
A410_2,18745702319,GTBank,058,42142344683,current
A410_3,18745702319,UBA,033,43069968247,current
A410_4,18745702319,Access Bank,044,66698713177,savings
A411_1,97445221944,GTBank,058,27057608773,current
A411_2,97445221944,First Bank,011,71773593633,savings
A411_3,97445221944,Access Bank,044,98149696092,savings
A411_4,97445221944,Polaris Bank,076,85002396806,current
A412_1,89018574940,Union Bank,032,07746885167,savings
A412_2,89018574940,Polaris Bank,076,33635621227,savings
A412_3,89018574940,Zenith Bank,057,49838664900,savings
A412_4,89018574940,Access Bank,044,20304425827,current
A412_5,89018574940,Polaris Bank,076,14880321976,savings
A413_1,74230967438,First Bank,011,51151997502,current
A413_2,74230967438,GTBank,058,66463668576,savings
A413_3,74230967438,Access Bank,044,99533588336,savings
A414_1,59025908779,GTBank,058,19163489887,savings
A414_2,59025908779,UBA,033,15192924108,current
A414_3,59025908779,Union Bank,032,38930030407,savings
A415_1,68463734847,Zenith Bank,057,15198530306,savings
A415_2,68463734847,Zenith Bank,057,09979360888,savings
A416_1,12815451664,Zenith Bank,057,64777051769,current
A416_2,12815451664,Polaris Bank,076,47547109692,current
A416_3,12815451664,Access Bank,044,67214160398,current
A416_4,12815451664,GTBank,058,65967165032,savings
A416_5,12815451664,Polaris Bank,076,19107882939,current
A417_1,05205754920,Zenith Bank,057,48369680394,savings
A417_2,05205754920,GTBank,058,81589785028,current
A417_3,05205754920,Polaris Bank,076,64876203778,current
A417_4,05205754920,Polaris Bank,076,75953572879,savings
A417_5,05205754920,Union Bank,032,31230746832,current
A418_1,48255857836,Union Bank,032,79712224535,current
A418_2,48255857836,GTBank,058,68444092829,current
A418_3,48255857836,Union Bank,032,58412604867,savings
A419_1,97454290693,Zenith Bank,057,76432470363,savings
A419_2,97454290693,UBA,033,64527909351,savings
A420_1,31073461212,Polaris Bank,076,67469889271,current
A420_2,31073461212,Access Bank,044,50884275471,current
A420_3,31073461212,First Bank,011,32835808427,current
A421_1,61167367605,Access Bank,044,57108338782,savings
A421_2,61167367605,Zenith Bank,057,86485011293,current
A421_3,61167367605,Union Bank,032,62705704368,savings
A421_4,61167367605,GTBank,058,60431620373,savings
A422_1,42556273524,Polaris Bank,076,36676394443,current
A422_2,42556273524,Access Bank,044,81105780492,savings
A423_1,33410013242,Zenith Bank,057,64194541367,current
A423_2,33410013242,UBA,033,33364632133,savings
A424_1,86593734904,UBA,033,27764342894,savings
A424_2,86593734904,First Bank,011,29648822575,savings
A424_3,86593734904,GTBank,058,52937041810,current
A424_4,86593734904,GTBank,058,60874035654,current
A425_1,71530917382,UBA,033,36354441520,savings
A425_2,71530917382,Access Bank,044,23110204816,savings
A425_3,71530917382,GTBank,058,48937747892,savings
A425_4,71530917382,Access Bank,044,17966962368,savings
A425_5,71530917382,Union Bank,032,30181948452,savings
A426_1,15739186971,Zenith Bank,057,46598883739,current
A426_2,15739186971,First Bank,011,33238291075,current
A426_3,15739186971,First Bank,011,03450305656,savings
A427_1,49430724031,GTBank,058,81459004794,current
A427_2,49430724031,Access Bank,044,05964157373,current
A427_3,49430724031,Union Bank,032,44861012555,current
A428_1,13508632346,Access Bank,044,97607270574,savings
A428_2,13508632346,Access Bank,044,21897561085,savings
A429_1,19139419902,Union Bank,032,47755320892,current
A429_2,19139419902,Access Bank,044,57818603288,current
A429_3,19139419902,First Bank,011,39326301008,savings
A429_4,19139419902,GTBank,058,15153954593,current
A430_1,09040044050,First Bank,011,65323274848,current
A430_2,09040044050,Access Bank,044,80239675766,savings
A430_3,09040044050,Polaris Bank,076,86422154873,current
A430_4,09040044050,GTBank,058,82810588579,savings
A431_1,85938810588,Access Bank,044,43427445713,savings
A431_2,85938810588,First Bank,011,23967562653,current
A431_3,85938810588,First Bank,011,04771868059,current
A431_4,85938810588,Polaris Bank,076,07444547258,savings
A431_5,85938810588,Union Bank,032,34588907042,current
A432_1,15417496122,GTBank,058,20470895976,savings
A432_2,15417496122,UBA,033,33135375052,savings
A432_3,15417496122,GTBank,058,03928524921,savings
A433_1,23995024731,Polaris Bank,076,07912049099,current
A433_2,23995024731,UBA,033,99976545495,savings
A433_3,23995024731,Polaris Bank,076,86213345195,current
A433_4,23995024731,Access Bank,044,34275540005,current
A433_5,23995024731,UBA,033,30911770833,current
A434_1,02418082483,Access Bank,044,28270572591,savings
A434_2,02418082483,UBA,033,53912537000,current
A434_3,02418082483,Polaris Bank,076,39114263764,savings
A435_1,37549960101,First Bank,011,88587555159,current
A435_2,37549960101,GTBank,058,98088606994,current
A435_3,37549960101,GTBank,058,38999288511,savings
A435_4,37549960101,Polaris Bank,076,55616999729,current
A436_1,74172618864,Polaris Bank,076,38868657296,current
A436_2,74172618864,Access Bank,044,14896750064,current
A436_3,74172618864,Access Bank,044,42137613592,savings
A436_4,74172618864,UBA,033,07728996129,savings
A437_1,71130484900,GTBank,058,74315277766,current
A437_2,71130484900,Access Bank,044,77038014974,savings
A437_3,71130484900,Polaris Bank,076,40715576484,current
A438_1,34487360912,Zenith Bank,057,43892196403,savings
A438_2,34487360912,Zenith Bank,057,76876146318,savings
A438_3,34487360912,Zenith Bank,057,82923682123,savings
A439_1,17905374020,Zenith Bank,057,40938059662,savings
A439_2,17905374020,Access Bank,044,88693051881,savings
A439_3,17905374020,Zenith Bank,057,58970029930,savings
A440_1,73999681683,Zenith Bank,057,40714806539,current
A440_2,73999681683,GTBank,058,21804001353,current
A440_3,73999681683,Polaris Bank,076,64483664957,savings
A440_4,73999681683,UBA,033,10277875455,savings
A440_5,73999681683,Union Bank,032,52293195194,current
A441_1,08345966397,Polaris Bank,076,71065692112,current
A441_2,08345966397,First Bank,011,24277927695,current
A441_3,08345966397,Union Bank,032,12962403204,current
A442_1,40578034363,Polaris Bank,076,62900383372,current
A442_2,40578034363,Union Bank,032,74260451781,current
A443_1,56012099236,Polaris Bank,076,05985462513,current
A443_2,56012099236,Zenith Bank,057,22725700021,current
A444_1,62067195632,UBA,033,34340102903,current
A444_2,62067195632,Access Bank,044,48910350298,savings
A444_3,62067195632,Polaris Bank,076,75934478821,current
A444_4,62067195632,Zenith Bank,057,74653101335,current
A444_5,62067195632,GTBank,058,31172525372,current
A445_1,20320815633,UBA,033,04705811571,current
A445_2,20320815633,Access Bank,044,83658745729,savings
A445_3,20320815633,Access Bank,044,22101995109,savings
A446_1,62318634545,First Bank,011,12873317464,current
A446_2,62318634545,UBA,033,74228926595,savings
A446_3,62318634545,Polaris Bank,076,62673960843,savings
A446_4,62318634545,Polaris Bank,076,80174206049,savings
A446_5,62318634545,First Bank,011,08096627120,current
A447_1,02254357685,First Bank,011,94474972453,savings
A447_2,02254357685,UBA,033,88941901740,savings
A447_3,02254357685,Access Bank,044,20922983542,savings
A447_4,02254357685,First Bank,011,65679931517,savings
A447_5,02254357685,Union Bank,032,87398736516,current
A448_1,23174829253,Zenith Bank,057,88336814856,current
A448_2,23174829253,GTBank,058,79922179394,current
A448_3,23174829253,Union Bank,032,36423617333,savings
A448_4,23174829253,Zenith Bank,057,93232564129,current
A448_5,23174829253,Zenith Bank,057,30852648053,savings
A449_1,31863619067,Zenith Bank,057,48457976098,savings
A449_2,31863619067,Access Bank,044,07561863506,current
A450_1,41902216946,Zenith Bank,057,75114759813,savings
A450_2,41902216946,First Bank,011,81476425365,current
A450_3,41902216946,First Bank,011,84022505213,savings
A450_4,41902216946,Union Bank,032,86441364285,savings
A451_1,93942357296,Union Bank,032,07202653403,current
A451_2,93942357296,Union Bank,032,56679614461,current
A452_1,56079941173,Access Bank,044,06365477971,current
A452_2,56079941173,Access Bank,044,98335617200,savings
A452_3,56079941173,Polaris Bank,076,99425139441,current
A453_1,92820003275,Polaris Bank,076,87047506243,current
A453_2,92820003275,GTBank,058,51010402526,current
A453_3,92820003275,Union Bank,032,61648631733,savings
A454_1,03056677182,Union Bank,032,20750966861,current
A454_2,03056677182,First Bank,011,32145858143,savings
A455_1,48435732822,Polaris Bank,076,40527507041,current
A455_2,48435732822,GTBank,058,81010330686,current
A456_1,07131312169,Union Bank,032,29798391381,current
A456_2,07131312169,UBA,033,01131354145,savings
A456_3,07131312169,UBA,033,42925909398,savings
A457_1,75150888168,UBA,033,73434681145,savings
A457_2,75150888168,Access Bank,044,03341838190,current
A457_3,75150888168,Union Bank,032,95907869172,current
A457_4,75150888168,First Bank,011,09146066857,savings
A458_1,69297775748,UBA,033,69982545538,current
A458_2,69297775748,Union Bank,032,79563657794,savings
A459_1,09564425677,UBA,033,80491437362,current
A459_2,09564425677,UBA,033,89139725926,current
A459_3,09564425677,GTBank,058,96874679384,savings
A459_4,09564425677,Zenith Bank,057,94495359230,savings
A459_5,09564425677,GTBank,058,04688438683,savings
A460_1,60525117309,First Bank,011,10918831267,savings
A460_2,60525117309,Polaris Bank,076,24261924046,savings
A460_3,60525117309,UBA,033,57334991012,savings
A460_4,60525117309,First Bank,011,43975771152,savings
A461_1,91670407118,Access Bank,044,46202383314,current
A461_2,91670407118,Access Bank,044,44458372149,savings
A462_1,28056843681,GTBank,058,30170690796,savings
A462_2,28056843681,Polaris Bank,076,02826458937,savings
A462_3,28056843681,Access Bank,044,67856871976,savings
A463_1,03001488112,Zenith Bank,057,54151416567,savings
