bvn,full_name
12719810984,Ibrahim Bello
18384293631,Sadiq Mohammed
84489983587,Ibrahim Mohammed
35513649301,Samuel Bello
15760670012,James Okorie
14685749452,Oluwatobi Abdullahi
72569374686,Aisha Okafor
47941612365,Oluwatobi Okafor
87871395038,Blessing Abdullahi
61057265284,Samuel Mohammed
59993312993,Chinedu Bello
41280949305,Blessing Balogun
57231488975,Blessing Bello
96851990765,Chinedu Abdullahi
02450762486,Ibrahim Abdullahi
86341521386,Sadiq Mohammed
73979600860,Sadiq Okafor
85085424012,Oluwatobi Adebayo
85168505293,Blessing Abdullahi
80234070267,Oluwatobi Bello
84298148978,Aisha Bello
91488377356,Sadiq Okorie
76028855298,James Okorie
32162392657,Oluwatobi Bello
49879635784,Samuel Okorie
75214974210,Samuel Mohammed
11677477313,Aisha Abdullahi
48399120615,Blessing Okafor
41911168802,Chinedu Balogun
22050258028,Ibrahim Adebayo
27011923573,Sadiq Mohammed
28479433152,Chinedu Adebayo
42943214749,Aisha Mohammed
20315915731,Ibrahim Bello
55642458197,Oluwatobi Bello
53579539455,Oluwatobi Okafor
80543913225,Blessing Adebayo
18891863591,Oluwatobi Bello
26839700734,Blessing Balogun
73403618406,Chinedu Abdullahi
50252843129,Blessing Abdullahi
17697970998,Ibrahim Abdullahi
68798760591,Oluwatobi Mohammed
54813702689,Oluwatobi Okorie
46572118728,Ibrahim Balogun
47469259769,Oluwatobi Abdullahi
83086370126,Sadiq Mohammed
47271224639,Ibrahim Okafor
70103775658,Samuel Mohammed
87761268531,Ibrahim Mohammed
99798512461,Oluwatobi Mohammed
89140964664,Oluwatobi Abdullahi
24789146534,Samuel Okorie
26714062096,Aisha Okorie
54769094158,Samuel Balogun
76511402007,Aisha Okorie
47923176114,Sadiq Mohammed
23013718932,Sadiq Adebayo
85168621243,James Mohammed
87260718709,Sadiq Bello
68794685767,Samuel Mohammed
47990737074,Aisha Abdullahi
83000753714,Oluwatobi Balogun
42318114073,Chinedu Bello
22303085938,Sadiq Okorie
68389050526,Samuel Adebayo
63680524579,Blessing Okorie
11918206045,Ibrahim Bello
95714639709,James Balogun
61418013742,Blessing Okafor
23629382887,Sadiq Adebayo
48038343069,James Bello
66292319122,Samuel Adebayo
78048189029,James Okorie
39871409619,Ibrahim Balogun
34631847612,Ibrahim Okorie
29926476965,James Balogun
20464446274,Chinedu Balogun
07264272516,James Bello
68268827086,Blessing Okorie
11855657610,Oluwatobi Okafor
80360265163,Blessing Mohammed
14546152255,Blessing Okorie
41273345056,Aisha Abdullahi
59434967787,Aisha Adebayo
73650733140,Sadiq Abdullahi
30656335368,Blessing Mohammed
90565295263,Blessing Okafor
31884224789,Aisha Okorie
85527993662,Blessing Abdullahi
59733814359,Sadiq Balogun
55791805337,Blessing Mohammed
96571468472,Samuel Balogun
50708517675,Chinedu Mohammed
23421543800,Sadiq Balogun
90536261771,Aisha Abdullahi
55390159973,Samuel Bello
65643694207,Blessing Abdullahi
11931450411,Blessing Okafor
09724595521,Oluwatobi Bello
58311081234,Aisha Bello
64720958760,Chinedu Mohammed
31257334053,Aisha Okafor
20103283111,James Bello
23068125878,Chinedu Mohammed
82313842873,Aisha Balogun
42835946106,James Bello
06207098679,Blessing Okorie
39641177449,Ibrahim Okorie
02835620438,Blessing Okorie
90466129631,Chinedu Abdullahi
79963911792,Aisha Mohammed
78940627930,Blessing Adebayo
98384248120,James Okafor
54768476750,Samuel Balogun
91824514065,Aisha Abdullahi
39728018705,Oluwatobi Okafor
37159743334,Aisha Bello
09886598541,Sadiq Bello
47085412447,Ibrahim Balogun
86003422256,Oluwatobi Bello
58837103558,Ibrahim Abdullahi
99009886567,Aisha Balogun
14341824538,James Adebayo
88280312438,Sadiq Bello
59355062942,James Abdullahi
74127822234,Oluwatobi Balogun
97242279346,Oluwatobi Mohammed
32884044656,Blessing Okafor
75359482716,Oluwatobi Okorie
30952761380,James Mohammed
05904684089,Ibrahim Bello
91714727039,Aisha Okafor
17016452735,Oluwatobi Mohammed
52003499411,Blessing Balogun
32731129829,Aisha Okafor
19743627141,Sadiq Balogun
29862482922,Ibrahim Balogun
56380400455,Oluwatobi Bello
62869110506,Aisha Abdullahi
18824205125,Aisha Balogun
37295412521,Chinedu Mohammed
53900905848,Chinedu Balogun
01231995662,Samuel Okafor
00651168031,Ibrahim Okorie
13871270839,Sadiq Mohammed
76500744914,Oluwatobi Bello
98148871069,Blessing Mohammed
74198387731,Sadiq Okafor
79703549157,Blessing Okorie
17418786148,Sadiq Mohammed
75855122449,Ibrahim Okafor
71208133241,Oluwatobi Abdullahi
46284061632,Aisha Okafor
05605723647,Ibrahim Okafor
17678823551,Aisha Abdullahi
09863679433,Blessing Mohammed
06336066027,Blessing Okafor
18169775257,Ibrahim Adebayo
79658914976,Blessing Mohammed
70042527695,Blessing Balogun
34267243714,James Okafor
80994567268,Chinedu Okorie
85393138955,Sadiq Okorie
65892848815,James Bello
32175751469,Blessing Abdullahi
73198740621,Blessing Balogun
53831615390,Aisha Okorie
76015004385,Oluwatobi Okafor
14949746923,Sadiq Bello
76259962149,Oluwatobi Adebayo
46609373282,James Mohammed
69065227204,Aisha Okafor
58954285231,Blessing Okafor
95721789402,Samuel Mohammed
88691503091,Aisha Adebayo
25984941922,Oluwatobi Bello
02980781216,James Bello
40692471123,Blessing Okorie
94680546354,Chinedu Abdullahi
40255284003,Blessing Balogun
92326772276,Sadiq Balogun
09245004968,Sadiq Bello
06460015516,Samuel Okorie
37006586892,Aisha Mohammed
87052768373,Blessing Abdullahi
54742905789,Blessing Mohammed
88568531935,Blessing Mohammed
65301938440,Ibrahim Adebayo
35303367983,Oluwatobi Okafor
69358354103,Oluwatobi Mohammed
74847586218,Sadiq Abdullahi
89600032066,Aisha Okorie
87614733220,Samuel Mohammed
44622036999,Blessing Adebayo
00176920990,Sadiq Balogun
99532466896,Sadiq Adebayo
43113012155,James Okorie
06984349597,Blessing Okafor
32096358792,Chinedu Balogun
61002703144,Oluwatobi Abdullahi
98374612207,James Adebayo
91085688615,Blessing Abdullahi
87618705708,Chinedu Okorie
00909878697,Oluwatobi Okafor
47990974223,Blessing Okorie
19563938651,Samuel Okorie
61590726671,Samuel Balogun
39435684006,Blessing Mohammed
41750227831,Chinedu Adebayo
07785275320,Samuel Mohammed
49786643913,Oluwatobi Bello
68384324761,Chinedu Abdullahi
21709117786,Ibrahim Okafor
28359633003,Sadiq Abdullahi
93200242636,Aisha Balogun
80428503885,Aisha Adebayo
38662502845,Chinedu Okafor
99765304827,Oluwatobi Okorie
17302156013,Ibrahim Bello
32210814409,Aisha Okorie
89893961574,Ibrahim Balogun
65607416881,Chinedu Balogun
94645752621,Aisha Balogun
72700318513,Oluwatobi Abdullahi
08600451266,Ibrahim Okafor
96927176934,Aisha Okorie
30927078689,Chinedu Okorie
12683317430,Chinedu Adebayo
59319426021,Chinedu Mohammed
27485613662,Samuel Balogun
32941116866,James Okafor
84504373712,Blessing Adebayo
21812641507,Blessing Adebayo
69050731441,Oluwatobi Okorie
14373574001,Oluwatobi Balogun
25384436652,James Abdullahi
80143122288,Chinedu Okafor
40938352756,Chinedu Adebayo
72563700825,Chinedu Balogun
25573824079,Aisha Bello
04589453284,Aisha Abdullahi
34199617644,Aisha Balogun
44649459924,Blessing Okafor
24179465225,Samuel Adebayo
13339597523,Blessing Bello
12776138672,Aisha Mohammed
41171393863,James Bello
78312692239,Samuel Adebayo
00878032409,Sadiq Bello
16072238970,Blessing Balogun
31031939810,Aisha Abdullahi
31929319826,Aisha Okorie
50144169930,Sadiq Bello
09539349230,Samuel Adebayo
87239517451,Ibrahim Okafor
71320313310,Aisha Balogun
32367053610,Blessing Okorie
60300863864,Oluwatobi Adebayo
47267890442,Oluwatobi Okorie
18107543870,Aisha Adebayo
91458230860,Samuel Abdullahi
84891728645,Blessing Okorie
81714642139,Sadiq Bello
74096168627,Sadiq Abdullahi
20165762857,Sadiq Adebayo
76810149820,Oluwatobi Balogun
02227869229,Oluwatobi Balogun
93842640088,Sadiq Mohammed
66229063470,Chinedu Mohammed
68443510868,Aisha Mohammed
37665078343,Ibrahim Okafor
32131910752,Sadiq Okafor
17706756149,James Abdullahi
70814508237,Aisha Okafor
33104347465,Chinedu Bello
54440869919,Sadiq Bello
77234890262,Chinedu Okafor
60890647242,Oluwatobi Mohammed
89975336598,Samuel Abdullahi
99445078490,Oluwatobi Mohammed
42768551461,Oluwatobi Mohammed
87729188443,Sadiq Adebayo
87138111844,Oluwatobi Balogun
03369224947,Oluwatobi Okafor
21506849821,Ibrahim Okafor
12161060655,Ibrahim Okorie
61032256483,Samuel Okafor
22462718110,James Bello
48324923679,James Okafor
51891686796,Sadiq Okorie
14884660612,Ibrahim Mohammed
52552142785,Chinedu Balogun
46765817994,Blessing Abdullahi
68953555705,Aisha Balogun
14527326194,Chinedu Okorie
21695855639,James Bello
07735846775,Sadiq Adebayo
76684542772,Oluwatobi Okorie
70006962685,Blessing Okorie
57890662595,Oluwatobi Bello
78629158147,Ibrahim Abdullahi
51539728061,Blessing Okafor
14974634975,Aisha Abdullahi
12958553001,Aisha Adebayo
58470197881,Chinedu Okorie
67611796167,Samuel Adebayo
55563693479,Ibrahim Abdullahi
97010338948,James Balogun
10650825726,Samuel Adebayo
03931102643,Chinedu Adebayo
96568651890,Oluwatobi Bello
94157221969,Aisha Okafor
72179825075,Aisha Balogun
90504580470,Oluwatobi Bello
64131848032,Oluwatobi Okorie
28489359985,Chinedu Okorie
84936466960,Chinedu Adebayo
23812904214,James Okafor
74753435760,Blessing Abdullahi
51598657317,Blessing Bello
03048210236,Chinedu Okafor
64414183946,Samuel Okafor
19055998188,Blessing Balogun
94558275326,Oluwatobi Balogun
58608822351,Samuel Adebayo
28098769174,Sadiq Bello
76945276309,Samuel Abdullahi
31424130389,Sadiq Adebayo
49738636202,Samuel Okorie
96503820527,James Okorie
10593078301,Samuel Balogun
19204531570,Aisha Bello
68947908405,Sadiq Adebayo
57466729155,Ibrahim Okafor
96397640782,Aisha Adebayo
90834708042,Samuel Okorie
64022082579,Chinedu Okorie
49917606635,Blessing Abdullahi
31201487354,Ibrahim Bello
48824211070,Oluwatobi Okafor
27741440221,Chinedu Mohammed
44789712776,Sadiq Balogun
90211360057,Aisha Mohammed
34589143374,Chinedu Bello
69469468339,Sadiq Mohammed
85554074348,Samuel Adebayo
83117410433,Oluwatobi Adebayo
93835090382,Chinedu Abdullahi
29594606419,Aisha Balogun
28976184746,Chinedu Mohammed
51242673904,Chinedu Balogun
22885141292,Sadiq Bello
69693445361,James Abdullahi
89216516050,Sadiq Bello
45705589351,Samuel Adebayo
04162692225,Blessing Balogun
05162432719,Blessing Okafor
98312358520,Chinedu Okorie
01108528194,Samuel Mohammed
03891079446,Sadiq Okafor
38785398067,Oluwatobi Bello
36883128829,Aisha Mohammed
42238936700,Aisha Adebayo
06563200374,Blessing Balogun
22323592791,Samuel Okorie
67880625291,Sadiq Mohammed
44523764683,Chinedu Okafor
33470847483,Ibrahim Okafor
83424110588,Oluwatobi Bello
10906203273,James Adebayo
44688130100,Aisha Okorie
22567342142,Samuel Adebayo
92702372953,Ibrahim Bello
01775562217,Chinedu Abdullahi
45460607649,James Balogun
08323235916,Samuel Mohammed
78775507181,James Balogun
59075411832,Ibrahim Okorie
41361672687,Sadiq Bello
77306036179,Oluwatobi Okafor
20896719191,Samuel Okorie
76951949199,Samuel Mohammed
87097206881,Ibrahim Adebayo
11014152038,Oluwatobi Okafor
78655205483,Sadiq Bello
48057358844,Blessing Abdullahi
35581039098,James Mohammed
24509203019,Blessing Balogun
68922289878,Aisha Bello
70340529419,Chinedu Bello
97548411994,Sadiq Abdullahi
30627778928,Aisha Okafor
16469487112,Blessing Adebayo
40539865551,James Adebayo
27532626120,Blessing Adebayo
21423345375,James Balogun
63829885249,Samuel Bello
03680776303,Oluwatobi Adebayo
11738635563,Chinedu Abdullahi
44293454626,Samuel Abdullahi
33939925358,Chinedu Adebayo
32233168885,Chinedu Mohammed
46256532038,Ibrahim Balogun
16481889874,Aisha Okorie
82721058683,James Okafor
92008687264,Chinedu Okafor
96711961400,Ibrahim Abdullahi
96397684574,Ibrahim Okorie
96355387214,Sadiq Adebayo
65301770093,Ibrahim Abdullahi
74832254538,James Okorie
36472235339,Oluwatobi Mohammed
13243365716,Sadiq Balogun
88996559976,Sadiq Okafor
89995886039,Sadiq Okafor
53738935057,Samuel Mohammed
78311150238,Chinedu Okafor
55095445499,Blessing Balogun
51153853603,Ibrahim Adebayo
23272970278,Samuel Abdullahi
42718641453,Sadiq Balogun
61507291960,Samuel Okorie
33997035155,Sadiq Okafor
54606015482,Sadiq Bello
88579383413,Chinedu Bello
79512417984,Aisha Balogun
60762632749,Oluwatobi Mohammed
81908154850,James Balogun
88448947319,Sadiq Okafor
95722935533,Samuel Mohammed
79221600900,James Mohammed
64830243909,Aisha Okorie
34581166579,Oluwatobi Adebayo
45757158770,James Bello
47934205177,Blessing Bello
92016014043,James Abdullahi
27159576963,Blessing Abdullahi
02591298738,Ibrahim Abdullahi
30544594064,Blessing Okorie
47894392839,Oluwatobi Okafor
82734929446,Ibrahim Mohammed
77017701812,Aisha Abdullahi
15643921192,Chinedu Balogun
46815957696,Oluwatobi Abdullahi
71177580218,Aisha Abdullahi
63197613869,James Bello
55514903479,Ibrahim Adebayo
38403836425,Chinedu Okorie
72009015466,James Adebayo
75992711479,Aisha Abdullahi
27376149981,Oluwatobi Okafor
20145051499,Oluwatobi Balogun
20212990756,Chinedu Adebayo
66641634230,Sadiq Okafor
04936777639,Blessing Adebayo
10338928079,Ibrahim Okorie
50162614815,Oluwatobi Mohammed
98619188025,Ibrahim Okorie
43529230561,Chinedu Abdullahi
35355755142,James Bello
12987169455,Blessing Bello
88700079013,Chinedu Okafor
33482899118,Oluwatobi Adebayo
11851339398,Aisha Abdullahi
50675505768,Blessing Balogun
14246474000,Blessing Adebayo
62340910462,Aisha Okafor
33173612377,Sadiq Abdullahi
37229146715,Samuel Abdullahi
76161503152,Chinedu Bello
84431320471,Aisha Bello
54023723972,Oluwatobi Okorie
38013684658,Ibrahim Okorie
30511496078,Aisha Adebayo
04456673941,Sadiq Adebayo
79145667684,Blessing Bello
15068946491,Sadiq Adebayo
85302092644,Sadiq Adebayo
91652009049,James Adebayo
69162887508,Samuel Bello
94742881006,Aisha Okafor
43763256337,Oluwatobi Mohammed
54269998450,Aisha Adebayo
65397642234,Chinedu Mohammed
61113697938,James Bello
96331776331,James Mohammed
35818801764,Sadiq Okorie
11887269927,Samuel Mohammed
77774714227,Oluwatobi Abdullahi
42459894785,James Mohammed
83166224586,James Abdullahi
12869222207,Ibrahim Balogun
70591361856,Oluwatobi Bello
31422354801,Ibrahim Okafor
68312113693,Chinedu Abdullahi
83960651813,Aisha Okafor
44772879522,Sadiq Balogun
68028287105,Aisha Okorie
68627375209,James Adebayo
44386073031,Samuel Balogun
14530996543,Chinedu Mohammed
20617569878,Samuel Bello
70644913202,Aisha Adebayo
38255346169,Blessing Okorie
71784549394,Ibrahim Abdullahi
20299259834,Samuel Bello
59702635371,Sadiq Adebayo
84177411842,Sadiq Bello
41298765354,Sadiq Abdullahi
26439156508,Sadiq Mohammed
65451830793,Samuel Abdullahi
52096733733,Samuel Bello
82632820706,Sadiq Balogun
92146558266,Oluwatobi Okafor
08574124768,Sadiq Okorie
90119133743,Oluwatobi Mohammed
15924701598,James Mohammed
82692439359,Ibrahim Okorie
29610917533,Sadiq Balogun
31670861890,Sadiq Mohammed
61513359467,Blessing Adebayo
14704249931,Sadiq Bello
29275960245,James Balogun
37863014211,Sadiq Adebayo
52776200900,Aisha Adebayo
64768362641,Ibrahim Okorie
67455363182,Ibrahim Balogun
13805465422,Samuel Okafor
45397277995,Aisha Balogun
36642774215,Oluwatobi Bello
77563754068,Oluwatobi Abdullahi
52731824383,Ibrahim Abdullahi
59886422312,Aisha Bello
18119988976,Chinedu Okafor
64912459689,Oluwatobi Bello
26788955383,Aisha Abdullahi
29801481372,Aisha Mohammed
08358192226,James Okafor
68293372406,Blessing Mohammed
04357392536,Aisha Okafor
53441439972,Aisha Abdullahi
41536590490,Sadiq Okafor
10910756242,Sadiq Abdullahi
65336309578,Blessing Abdullahi
00562561209,Sadiq Balogun
81911551925,James Bello
03490280995,Samuel Adebayo
62440437381,Sadiq Mohammed
90280240195,Chinedu Abdullahi
65436247345,James Abdullahi
55354587710,Ibrahim Abdullahi
93502280964,Chinedu Okafor
36221494069,Aisha Abdullahi
72718098469,Sadiq Okafor
26249914430,Chinedu Abdullahi
06112895169,Sadiq Okafor
28318445694,Oluwatobi Bello
58896621901,Chinedu Abdullahi
72575504410,Ibrahim Bello
32424942096,Oluwatobi Abdullahi
93045981815,James Bello
78945100747,Chinedu Adebayo
82443470674,Sadiq Okorie
57696049522,Blessing Abdullahi
84265817197,Sadiq Okafor
76034166720,Chinedu Adebayo
01941667720,Blessing Mohammed
55780033428,James Bello
07196914084,Aisha Adebayo
39335341207,Ibrahim Okorie
34813404854,Blessing Abdullahi
04928679500,Samuel Balogun
41076860896,James Bello
44396415142,Blessing Bello
54792644838,Aisha Okorie
93399349258,Sadiq Mohammed
60071946173,Oluwatobi Bello
09359622854,James Adebayo
61563442540,Samuel Okorie
67499767976,Chinedu Mohammed
65286515841,Blessing Abdullahi
96201202825,James Okorie
53969772326,Ibrahim Okorie
72242884070,James Okorie
42461788269,Samuel Okorie
35915963089,Blessing Adebayo
37706661298,Sadiq Okafor
85857384543,Chinedu Okorie
38779503051,James Abdullahi
59102748975,Oluwatobi Bello
25528018227,Chinedu Mohammed
53033499660,Sadiq Abdullahi
87221226112,Aisha Okafor
57760796487,Aisha Bello
50387247548,Oluwatobi Mohammed
26788706707,James Balogun
37257840902,Samuel Balogun
08919745918,Blessing Adebayo
74810443094,Sadiq Okafor
35023717821,Sadiq Abdullahi
39268523430,James Okafor
88742242425,Aisha Abdullahi
51649201049,Chinedu Mohammed
27542431632,Blessing Abdullahi
85438115074,Oluwatobi Okorie
07566131378,Ibrahim Balogun
73636525946,Samuel Okorie
50336665384,Ibrahim Balogun
82760939803,Ibrahim Okafor
36883762650,Sadiq Adebayo
94578493094,Oluwatobi Bello
74629429217,Blessing Bello
54443775543,Sadiq Okorie
80773451302,Blessing Adebayo
59322777757,Samuel Mohammed
91261025488,Blessing Adebayo
20591784289,Ibrahim Okafor
44053536048,Blessing Bello
24765253863,James Adebayo
85132899433,Sadiq Okafor
30733847584,James Adebayo
93148407590,Aisha Mohammed
52373618024,Oluwatobi Okafor
27394168730,Oluwatobi Okorie
38138022074,Aisha Balogun
83473646257,Samuel Okafor
70025926757,Aisha Okorie
51345340482,Oluwatobi Bello
31122918546,Aisha Adebayo
32570236923,Blessing Okafor
80426348142,Chinedu Okorie
23314082901,Chinedu Bello
19973841319,Sadiq Abdullahi
38936333443,Blessing Abdullahi
27524400797,Chinedu Balogun
09126111086,James Bello
11518023661,Blessing Abdullahi
22940583215,Oluwatobi Bello
70442170851,Ibrahim Abdullahi
86571365676,Samuel Bello
81485898217,Chinedu Mohammed
15355213962,Blessing Abdullahi
41455405129,Oluwatobi Mohammed
86162684825,James Adebayo
47033500297,Samuel Okafor
65109920220,Oluwatobi Mohammed
13622949591,Ibrahim Okorie
62516600642,Oluwatobi Adebayo
44704483807,Aisha Adebayo
62910410231,Aisha Mohammed
58487205724,Sadiq Okorie
08770298918,Blessing Okorie
24420570237,Blessing Adebayo
73325320372,Ibrahim Okafor
46004045899,Samuel Abdullahi
80596969621,Chinedu Adebayo
80591070237,Blessing Bello
83920493147,James Abdullahi
14653892039,Oluwatobi Okafor
67444752711,Aisha Okorie
24056464333,Ibrahim Okafor
55759418795,Samuel Mohammed
22240463147,Blessing Abdullahi
47106125241,Sadiq Okafor
62069851246,Ibrahim Adebayo
19820169396,Sadiq Okafor
20717456378,Aisha Okafor
52920183627,Oluwatobi Okorie
41454818847,Ibrahim Abdullahi
90976085092,Samuel Mohammed
26877689254,Oluwatobi Okafor
97875563804,Chinedu Adebayo
97366875556,Sadiq Okorie
18130255474,Samuel Abdullahi
99650324475,Chinedu Adebayo
06314205410,Blessing Bello
61215420984,Ibrahim Abdullahi
19121821608,Sadiq Okafor
74473366357,Oluwatobi Okorie
71773955176,Samuel Balogun
85561420533,Ibrahim Okorie
22106317145,Ibrahim Okafor
14046604551,Ibrahim Okafor
61371343638,Blessing Bello
38424724270,Chinedu Okorie
60672833815,Blessing Bello
73118631471,Blessing Okafor
78237801618,Chinedu Adebayo
47026681031,Ibrahim Okafor
33235115634,Ibrahim Adebayo
71248344521,Chinedu Okafor
66159052445,Samuel Balogun
17314365035,James Bello
13153965188,James Bello
36332371856,Samuel Balogun
41735782027,James Mohammed
51145503398,Blessing Mohammed
31357324696,Blessing Adebayo
96539397242,Blessing Bello
01354162731,Chinedu Abdullahi
08510798043,Chinedu Abdullahi
66988198088,Ibrahim Abdullahi
76941825415,Chinedu Abdullahi
21016168764,Aisha Adebayo
48054351501,Chinedu Bello
70523805636,Oluwatobi Adebayo
90822013702,Sadiq Adebayo
17079173476,Oluwatobi Balogun
79715362907,Sadiq Balogun
23792457494,Oluwatobi Okorie
12729983361,Blessing Adebayo
58994797836,James Okafor
14004764822,James Balogun
53834798380,James Abdullahi
64663686518,Samuel Mohammed
58686624121,Aisha Abdullahi
64935024147,Samuel Balogun
56280811425,Chinedu Abdullahi
53675823978,Aisha Bello
05116841620,Samuel Balogun
32114324307,Aisha Abdullahi
61172391468,James Bello
30392321751,Sadiq Abdullahi
58085778268,Sadiq Balogun
51723030180,Aisha Adebayo
51304770666,Oluwatobi Abdullahi
11091571030,James Okorie
85055580918,Samuel Balogun
33893177137,Ibrahim Okafor
87439183706,Sadiq Bello
24340458344,Samuel Mohammed
34746492903,Blessing Okorie
31881912622,James Bello
03743275317,Chinedu Adebayo
99526493316,Samuel Okorie
11376731793,Aisha Abdullahi
71106304079,Samuel Balogun
64093942517,Ibrahim Balogun
96456412123,Sadiq Okorie
11568683859,James Okafor
44084857782,Samuel Balogun
62253530354,Blessing Mohammed
07789057012,Sadiq Okorie
01787227289,Sadiq Bello
90081647860,Ibrahim Abdullahi
70871559943,Aisha Okafor
63252809498,Oluwatobi Balogun
67273510718,Ibrahim Bello
57324278691,Samuel Balogun
52646514989,Blessing Okorie
80936958705,Samuel Abdullahi
13971211642,Chinedu Okafor
48161444405,Sadiq Mohammed
74326185936,Aisha Abdullahi
73640959148,Aisha Mohammed
10704051770,James Okorie
77866769329,Blessing Bello
62837400641,Sadiq Mohammed
06854867126,Sadiq Okafor
90368785609,Blessing Okorie
28056922310,Aisha Abdullahi
27141647516,Chinedu Okafor
89810063458,James Abdullahi
68415191504,Samuel Okafor
36487794673,Blessing Bello
62545229970,Chinedu Bello
93879466285,Aisha Abdullahi
74242295778,Blessing Bello
93520123778,Blessing Bello
78380623946,Samuel Bello
22040071848,Samuel Bello
26853413327,Sadiq Okorie
80699948706,James Abdullahi
69998706290,Samuel Bello
62640624945,Oluwatobi Bello
89571592952,Samuel Okafor
78845921233,Ibrahim Okorie
08828310366,Chinedu Bello
65702430029,Oluwatobi Balogun
59384163954,Oluwatobi Abdullahi
51573255481,James Okafor
01364016162,Blessing Bello
03858468438,Chinedu Okorie
96209722708,Ibrahim Balogun
83316635909,Sadiq Balogun
52618228637,Ibrahim Balogun
32265611274,James Adebayo
15337550423,Sadiq Okafor
86130747370,Oluwatobi Abdullahi
56958942462,James Okafor
40492603448,Aisha Okafor
14975749925,Samuel Okorie
88598071236,James Bello
86039983376,Chinedu Balogun
80095674042,Ibrahim Abdullahi
47519773522,Blessing Balogun
69929290655,Sadiq Mohammed
55295031096,Blessing Okorie
13448351834,Sadiq Balogun
40795571756,Sadiq Okafor
73010487657,James Abdullahi
15958129789,Blessing Okafor
16856424367,Blessing Bello
97500344581,Chinedu Abdullahi
82890045888,Oluwatobi Okafor
23741062769,James Abdullahi
84577092916,Oluwatobi Mohammed
63966093631,Sadiq Bello
87417261940,Samuel Okafor
76875473390,Aisha Adebayo
29277610026,James Mohammed
03822586506,James Okorie
44001927116,Ibrahim Bello
62821977294,Blessing Okorie
38043083286,Ibrahim Balogun
62951414108,Aisha Adebayo
19838900608,Blessing Abdullahi
49317508312,Samuel Balogun
21524728512,Ibrahim Okorie
33273100187,Ibrahim Bello
26791309956,Ibrahim Okafor
44835345407,Chinedu Mohammed
17766858425,Blessing Mohammed
83814854709,Chinedu Balogun
97832987600,Oluwatobi Bello
52882519110,Samuel Bello
82003682887,Blessing Okorie
71893838298,Oluwatobi Adebayo
88639278152,Blessing Adebayo
44499583405,Sadiq Adebayo
54074563816,Aisha Adebayo
07814135723,Sadiq Balogun
76333161419,James Balogun
69984605418,Ibrahim Okafor
27586559185,Sadiq Adebayo
12572348661,Ibrahim Abdullahi
31947577851,Aisha Okorie
55060165612,Sadiq Okorie
82305046360,Blessing Mohammed
45708533018,Oluwatobi Okafor
42684027868,Chinedu Balogun
29099794990,James Okorie
95340668164,Ibrahim Okafor
79504772910,Blessing Okafor
15553094680,James Abdullahi
66556251557,Sadiq Adebayo
12650905746,James Adebayo
13183734132,Sadiq Okafor
12622761710,Samuel Abdullahi
82742945729,Oluwatobi Adebayo
52853369341,Ibrahim Adebayo
24241131615,Oluwatobi Okafor
88290374940,James Okafor
59103588631,Blessing Okorie
59260511373,Chinedu Bello
32999434965,Chinedu Abdullahi
61281785975,Ibrahim Mohammed
31476670965,Sadiq Abdullahi
75448405865,Blessing Mohammed
75873863825,Oluwatobi Adebayo
06849210159,Sadiq Adebayo
50201610690,Sadiq Okorie
75436040637,Oluwatobi Abdullahi
76973713049,Blessing Okorie
15177827997,Oluwatobi Mohammed
93273897023,Blessing Adebayo
57068044046,Chinedu Balogun
57054736530,Blessing Adebayo
36796540851,Blessing Abdullahi
35815778455,Aisha Okafor
68624592847,Aisha Mohammed
10490394605,Sadiq Balogun
49660212757,Ibrahim Mohammed
77463471666,Oluwatobi Mohammed
17483319069,Samuel Bello
29069361336,Chinedu Abdullahi
55866929138,Blessing Okafor
80009017150,Aisha Abdullahi
61422477461,Aisha Okorie
48451772408,Sadiq Adebayo
90566656008,Samuel Okorie
09717491970,Sadiq Mohammed
82027534872,Samuel Adebayo
69788202104,Ibrahim Adebayo
96392921253,Aisha Okorie
76828591565,Sadiq Balogun
34475729930,Samuel Abdullahi
39037897288,Sadiq Bello
85440977949,Chinedu Bello
56400507020,Oluwatobi Balogun
43856180617,Aisha Balogun
59558720113,James Abdullahi
08649850093,Samuel Mohammed
56697975012,Chinedu Okorie
41001752160,Blessing Okorie
15774723992,Samuel Okafor
55028389378,Oluwatobi Bello
55397384605,Sadiq Okorie
03060660327,Sadiq Okafor
31650653758,Sadiq Okorie
55751757415,James Mohammed
73709123635,Aisha Adebayo
31785699892,Blessing Okafor
85111710912,Aisha Adebayo
45416323247,Samuel Abdullahi
56878077533,Oluwatobi Okorie
31160897095,Sadiq Okorie
03928292916,Aisha Mohammed
57611293295,Blessing Mohammed
63417878486,James Okafor
28468915558,Oluwatobi Balogun
57064292201,Oluwatobi Balogun
80582568131,Blessing Okorie
72955254878,James Balogun
03968841973,Samuel Mohammed
78913450127,Oluwatobi Okorie
21312711838,Blessing Balogun
39120005266,Ibrahim Mohammed
51999138674,Sadiq Mohammed
60713852047,Sadiq Balogun
98991434809,Blessing Abdullahi
45180761779,Samuel Okafor
56001558155,Samuel Bello
53882808214,Chinedu Adebayo
90055553794,Samuel Okafor
51225066844,Blessing Adebayo
32037435394,Oluwatobi Mohammed
94452532848,Sadiq Mohammed
69159591840,Blessing Balogun
24248351815,Ibrahim Abdullahi
26023352362,Aisha Mohammed
49791025105,Samuel Balogun
96763230499,Ibrahim Okorie
